blue,0.1666345808705023,1.8197363563262463,0.0,0.0,0.0,0.0
blue,-5.053271174847933,-12.490275769339041,0.0,0.0,0.0,0.0
blue,-1.9160012923083667,1.6631090204043835,0.0,0.0,0.0,0.0
blue,-6.0923165169549645,-10.920910702597165,0.0,0.0,0.0,0.0
blue,-3.8850070207568574,1.1424450112181888,0.0,0.0,0.0,0.0
blue,-7.032846517958509,-9.430885324870943,0.0,0.0,0.0,0.0
blue,-5.435571636411106,-0.1614646959705417,0.0,0.0,0.0,0.0
blue,-7.366596161441022,-7.681546394518684,0.0,0.0,0.0,0.0
blue,-7.3546687109857105,-6.029158567591986,0.0,0.0,0.0,0.0
blue,-6.586082791114731,-2.0354358835748627,0.0,0.0,0.0,0.0
blue,-7.186303918621888,-4.113602464854318,0.0,0.0,0.0,0.0
blue,1.6655488213584366,1.8396356679874,0.0,0.0,0.0,0.0
blue,-1.4158412465609151,-14.490353972016303,0.0,0.0,0.0,0.0
blue,6.757798874315216,-15.107651003318773,0.0,0.0,0.0,0.0
blue,11.832830017250005,1.2281698519730821,0.0,0.0,0.0,0.0
blue,9.113656222173987,-15.046719528917624,0.0,0.0,0.0,0.0
blue,13.57059244946215,1.9636196660658145,0.0,0.0,0.0,0.0
blue,15.320339657797964,2.8609596139481894,0.0,0.0,0.0,0.0
blue,11.589721110220971,-14.950248583637364,0.0,0.0,0.0,0.0
blue,17.39986469220402,3.53488960779991,0.0,0.0,0.0,0.0
blue,14.016193504738391,-14.890229842507901,0.0,0.0,0.0,0.0
blue,19.245581956020718,3.9295474687050502,0.0,0.0,0.0,0.0
blue,16.71258615489538,-14.850047082521634,0.0,0.0,0.0,0.0
blue,21.051610136609064,3.5842648718187133,0.0,0.0,0.0,0.0
blue,22.740520021820227,2.849964387525751,0.0,0.0,0.0,0.0
blue,19.23224172110669,-14.783726182678699,0.0,0.0,0.0,0.0
blue,24.55290899306484,2.402885574880499,0.0,0.0,0.0,0.0
blue,21.77154945121218,-14.753327257602617,0.0,0.0,0.0,0.0
blue,26.361216648191366,2.3831525048698046,0.0,0.0,0.0,0.0
blue,27.940722456445226,3.038228758029777,0.0,0.0,0.0,0.0
blue,24.302878243698693,-14.704813882256477,0.0,0.0,0.0,0.0
blue,29.827585407442704,4.043134071961333,0.0,0.0,0.0,0.0
blue,26.3306896700062,-14.667180185825844,0.0,0.0,0.0,0.0
blue,4.551762620322141,2.1965280481053697,0.0,0.0,0.0,0.0
blue,32.22903128023025,4.845752813602887,0.0,0.0,0.0,0.0
blue,28.836987331187903,-14.703849221378555,0.0,0.0,0.0,0.0
blue,34.36666029662202,4.919230230351755,0.0,0.0,0.0,0.0
blue,31.54599589106888,-14.673554196433805,0.0,0.0,0.0,0.0
blue,36.59399149630819,4.831788055850674,0.0,0.0,0.0,0.0
blue,33.45907054897541,-14.67953098157841,0.0,0.0,0.0,0.0
blue,38.31351601869795,4.863213165553876,0.0,0.0,0.0,0.0
blue,40.4398052382019,4.7329897668893555,0.0,0.0,0.0,0.0
blue,36.16275577721743,-14.735185830239168,0.0,0.0,0.0,0.0
blue,0.9708549823994601,-15.082606471159794,0.0,0.0,0.0,0.0
blue,42.430209022030176,4.383312051410721,0.0,0.0,0.0,0.0
blue,38.96023430010904,-14.772480667494385,0.0,0.0,0.0,0.0
blue,44.45626444756364,3.869367512170605,0.0,0.0,0.0,0.0
blue,41.08589772356486,-14.80767951426536,0.0,0.0,0.0,0.0
blue,46.62294655837425,2.993775012330989,0.0,0.0,0.0,0.0
blue,44.10069862102803,-14.847312733321969,0.0,0.0,0.0,0.0
blue,48.50727133917114,1.943196898220334,0.0,0.0,0.0,0.0
blue,46.07077478713878,-14.53849155047474,0.0,0.0,0.0,0.0
blue,50.023375605576305,0.8125364682153755,0.0,0.0,0.0,0.0
blue,47.81593101549944,-13.611601546340975,0.0,0.0,0.0,0.0
blue,51.09980746129287,-0.1354345761833482,0.0,0.0,0.0,0.0
blue,6.329195404398788,2.0203670455409917,0.0,0.0,0.0,0.0
blue,49.25007266728823,-12.184604743255827,0.0,0.0,0.0,0.0
blue,52.11889351662943,-1.6678258096599077,0.0,0.0,0.0,0.0
blue,50.5989606186547,-10.65762663515262,0.0,0.0,0.0,0.0
blue,52.7072089408506,-3.069733147729343,0.0,0.0,0.0,0.0
blue,51.83023078559154,-8.963611241966525,0.0,0.0,0.0,0.0
blue,52.89014491037586,-4.91641830711731,0.0,0.0,0.0,0.0
blue,52.5739617743124,-6.997122256735371,0.0,0.0,0.0,0.0
blue,2.7830821808333805,-15.179335833969386,0.0,0.0,0.0,0.0
blue,8.056114604656658,1.5436262073492704,0.0,0.0,0.0,0.0
blue,4.645007458481475,-15.132807719651181,0.0,0.0,0.0,0.0
blue,9.950018855777198,1.1369700963561717,0.0,0.0,0.0,0.0
yellow,-2.3379889985182407,-9.049833244979865,0.0,0.0,0.0,0.0
yellow,-2.9182821608406195,-7.565143602497079,0.0,0.0,0.0,0.0
yellow,-2.119730025592612,-2.7644848727662303,0.0,0.0,0.0,0.0
yellow,-3.2267475006429027,-5.955239751500539,0.0,0.0,0.0,0.0
yellow,-3.052704595926261,-4.276571462893082,0.0,0.0,0.0,0.0
yellow,-0.13105139313402092,-1.7233273232646609,0.0,0.0,0.0,0.0
yellow,-1.3019147672763156,-10.248741792390236,0.0,0.0,0.0,0.0
yellow,1.6358714085613588,-1.4287122336559093,0.0,0.0,0.0,0.0
yellow,10.47602397016813,-2.5069545817813483,0.0,0.0,0.0,0.0
yellow,8.736298906287717,-11.943734271565454,0.0,0.0,0.0,0.0
yellow,12.194306630443723,-2.407858291549109,0.0,0.0,0.0,0.0
yellow,10.213584477331635,-11.927094775726765,0.0,0.0,0.0,0.0
yellow,11.718899422650493,-11.947544655740888,0.0,0.0,0.0,0.0
yellow,13.983869191758501,-2.3298289497573084,0.0,0.0,0.0,0.0
yellow,15.578539309987677,-1.6165425486601015,0.0,0.0,0.0,0.0
yellow,13.834753405009122,-11.906044594444253,0.0,0.0,0.0,0.0
yellow,16.927831456832646,-0.7246373962119415,0.0,0.0,0.0,0.0
yellow,18.704952458766137,0.024024613318604615,0.0,0.0,0.0,0.0
yellow,16.60079933821676,-11.853123992420793,0.0,0.0,0.0,0.0
yellow,20.332282157630914,-0.13182003768146178,0.0,0.0,0.0,0.0
yellow,-0.2256496776082031,-11.105267598170984,0.0,0.0,0.0,0.0
yellow,18.855155328512367,-11.799608626400381,0.0,0.0,0.0,0.0
yellow,21.980574464211983,-0.4079141557965329,0.0,0.0,0.0,0.0
yellow,23.430313752240494,-1.002918330317855,0.0,0.0,0.0,0.0
yellow,21.066407464360182,-11.787835707199221,0.0,0.0,0.0,0.0
yellow,24.847934432923395,-1.418616081527741,0.0,0.0,0.0,0.0
yellow,23.12682063725126,-11.710394468879029,0.0,0.0,0.0,0.0
yellow,26.414952124918184,-1.4280250433862696,0.0,0.0,0.0,0.0
yellow,25.424184141044506,-11.62294504398296,0.0,0.0,0.0,0.0
yellow,27.99293177071158,-1.0578625004184232,0.0,0.0,0.0,0.0
yellow,29.591113893011325,-0.2457091284358741,0.0,0.0,0.0,0.0
yellow,27.53501327463329,-11.658825124050965,0.0,0.0,0.0,0.0
yellow,31.26648375831182,0.5848743720558938,0.0,0.0,0.0,0.0
yellow,32.7081773233542,1.2131265855987188,0.0,0.0,0.0,0.0
yellow,29.961034681548895,-11.626151558265953,0.0,0.0,0.0,0.0
yellow,34.78258263401491,1.6683131471988917,0.0,0.0,0.0,0.0
yellow,32.46293309758433,-11.60606911274974,0.0,0.0,0.0,0.0
yellow,36.67849936342186,1.571274731216949,0.0,0.0,0.0,0.0
yellow,34.400039371985265,-11.597932364000664,0.0,0.0,0.0,0.0
yellow,38.64568703014301,1.5157715567936787,0.0,0.0,0.0,0.0
yellow,36.867042037866014,-11.73274202884925,0.0,0.0,0.0,0.0
yellow,40.619238851240524,1.3491735892270587,0.0,0.0,0.0,0.0
yellow,1.5555168551718306,-11.824214820547988,0.0,0.0,0.0,0.0
yellow,4.121218433148285,-1.4095614842649544,0.0,0.0,0.0,0.0
yellow,38.94481611133026,-11.760254680781316,0.0,0.0,0.0,0.0
yellow,42.27471272547542,0.7890384955208294,0.0,0.0,0.0,0.0
yellow,43.81013205362969,0.3256437215537833,0.0,0.0,0.0,0.0
yellow,41.24348757407253,-11.67922115571065,0.0,0.0,0.0,0.0
yellow,43.231803860662204,-11.508191674396016,0.0,0.0,0.0,0.0
yellow,46.120617504902775,-0.6352811748287852,0.0,0.0,0.0,0.0
yellow,45.20593332947094,-10.958278430313525,0.0,0.0,0.0,0.0
yellow,48.00756699961859,-2.0325118693670436,0.0,0.0,0.0,0.0
yellow,46.63930107407657,-10.021513140341707,0.0,0.0,0.0,0.0
yellow,49.050778445005776,-3.7253854515615688,0.0,0.0,0.0,0.0
yellow,47.936316077808286,-8.550576634896453,0.0,0.0,0.0,0.0
yellow,48.93470395889212,-7.151282085524092,0.0,0.0,0.0,0.0
yellow,49.40692721495977,-5.477742277265618,0.0,0.0,0.0,0.0
yellow,2.8375320686556336,-12.119051624993768,0.0,0.0,0.0,0.0
yellow,4.256581111857255,-12.134248609472001,0.0,0.0,0.0,0.0
yellow,6.911576925948416,-1.7217476140565493,0.0,0.0,0.0,0.0
yellow,5.924720180602064,-12.041673716592808,0.0,0.0,0.0,0.0
yellow,8.614250053308167,-2.3421327985886093,0.0,0.0,0.0,0.0
yellow,7.357976487487153,-11.985838817791628,0.0,0.0,0.0,0.0
big_orange,2.659709564187123,1.9582375871628848,0.0,0.0,0.0,0.0
big_orange,2.8058280331988814,-1.4292740872283316,0.0,0.0,0.0,0.0
